id,name,description,vs,cb_tag,ai_score,ai_mentioned,llm_ai_verified,bucket,ref_label,ref_unsure
45311,PSD To Wordpress Expert,"PSD to Wordpress Conversion Company PSDtoWordPressExpert is a leading web development company, which is well renowned for quality WordPress solution of great excellence and at very affordable price. With proven proficiency and expertise in WordPress, it is capable to deliver result oriented, error-free and effective product specialized in PSD to WordPress conversion, Custom WordPress Development, WordPress theme development and others. They are committed to provide maximum benefits to clients despite of generating healthy profits and produce a strong client base by expanding the realm of business and WordPress. The incorporated dedicated WordPress team is highly experienced and skilled, who love to comprehend and put their best efforts to meet the entire business needs and objectives.",verified_cb,False,0.0,False,,Commercial A,0.0,False
305663,ForeNova Technologies Inc.,US-based cybersecurity specialist offering affordable and comprehensive Network Detection and Response to small and medium-sized businesses ForeNova is a US-based cybersecurity specialist offering affordable and comprehensive Network Detection and Response (NDR) to small and medium-sized businesses to efficiently mitigate damage from cyber threats and minimize business risks. ForeNova operates its own data center for European customers in Frankfurt am Main and designs all solutions DSGVO (GDPR) compliant.,verified_cb,False,0.0,False,,Commercial A,1.0,False
263981,MINDEVOLVED,"Software & Web Solutions MINDEVOLVED is a Technology & Solutions provider that specialises in emerging technologies; AI, Machine Learning, Cloud Native apps, Custom Software Solutions and dApps.",verified_cb,False,0.1,True,,Commercial A,1.0,False
530676,Chemsol Polymer Industries,"Chemsol Polymer Industries manufactures and markets paints, resins, flooring, and waterproofing chemicals for the industrial sector. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
398333,SymTerra,"A communication tool built for on-site project teams, replacing WhatsApp & linking with existing systems to better report what's happening. SymTerra is an integrated project communication tool that connects everyone to the project.",verified_cb,False,0.0,False,,Commercial A,0.0,False
421303,Metarank,"Open-source personalized ranking service We’re building an open-source personalized ranking service, making complex ML relevancy tasks approachable by mere mortal developers.  Like an algorithmic feed from Facebook, but maximizing engagement on your website with goals you defined, and without sharing your user data.  Hiring a team of ML experts and implementing such a system in-house is risky and takes time.  The goal of Metarank is to make niche ML algorithms easy and fast to integrate - like with ElasticSearch in 2011 when people realized that you don’t need to be an expert in Java and XML to build search.",verified_cb,True,0.2,False,,Commercial A,1.0,False
510072,Mek Euro Engineering,Mek Euro Engineering designs and constructs of machinery for the canning and press sectors. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
637552,MAEM,Maem® offers alternative marine spare parts for vessel engine room equipment. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
314098,Human Fractal,"HumanFractal is an AI-based digital health company for patient management. HumanFractal is an AI-based digital platform for patient management and care to healthcare providers. The company provides an app-based platform as well as a web portal for appointment booking, patient-doctor communication, and more. It provides virtual care facilities that can be accessed via video call or voice call, e-prescription generation, and more. The platform provides patient engagement systems for education, self-care tools, and care instructions. The company provides marketing solutions for patient acquisition.",verified_cb,True,0.2,False,,Commercial A,1.0,False
356607,TechMantra Global,"TechMantra Global offers consulting, IT staffing, outsourcing, enterprise content management, salesforce CRM, and infrastructure services. Discover top-notch IT consulting and outsourcing services in Dubai with a trusted Salesforce partner and Microsoft Gold Partner. Elevate your business efficiency and innovation through strategic technology solutions tailored to your needs. Salesforce partner | Microsoft Gold Partner | IT Consulting And IT Outsourcing in Dubai",verified_cb,False,0.0,False,,Commercial A,0.0,False
190006,Akeles Consulting,Akeles Consulting is a solutions provider specialized in delivering solutions using Atlassian software. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
1588615,C. Kirk Media & Technology Consulting,C. Kirk Media & Technology Consulting consults on enterprise tools & systems at the intersection of technology personalization & innovation.,verified_cb,False,0.75,False,,Commercial A,0.0,True
275429,Shikaken,"Shikaken provides planning, development, production, operation and design of computer systems and software. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
1601810,High IQ,"High IQ provides automation solutions and digital transformation. They offer MSAs, SOWs, procurement contracts, service agreements, software,  licenses, and data extractions. Their services include sales and maintenance services.",verified_cb,False,0.75,False,,Commercial A,0.0,False
642691,Instituto Educativo Digital,"Instituto Educativo Digital provides primary, secondary, technical, and language education via a digital platform. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
335897,International Consulting Engineers,"ICE is a construction industry engineering consulting design organization that works with architects, developers, and builders. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
544524,B2on Tecnologia,"B2on Tecnologia is an IT company that offers outsourcing, proactive monitoring, and infrastructure installation services. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
565387,SIGAS Measurement Engineering Co.,"SIGAS Measurement Engineering Co. is a manufacturer of trace gas analyzers, continuous emission monitoring systems, and gas sensors. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
583946,Dustoff Technologies,"DUSTOFF Technologies offers IT solutions in health info, cyber security, and big data, focusing on federal projects. DUSTOFF Technologies specializes in health information technology, cyber security, and big data solutions. As a service-disabled veteran-owned small business, it focuses on delivering comprehensive IT services. The company engages in strategic partnerships and mentor-protege joint ventures to enhance its service offerings. DUSTOFF Technologies has a notable presence in federal construction projects and has been involved in developing innovative solutions for dust removal in space exploration contexts, showcasing its commitment to leveraging technology for complex challenges.",verified_cb,True,0.2,False,,Commercial A,0.0,True
34761,A2Z SourceTech,"A2Z SourceTech is a Bangalore-located company offering web applications, infrastructure and BPO services. A2Z SourcE consistently delivers Web Applications services, Infrastructure services, and Business Process Outsourcing (BPO) services in India & globally through a combination of technology knowhow, domain and process expertise. Our results focus on real improvement in business performance for our clients. We bring to our clients a credible and experienced global leadership team driving service delivery through the next generation global delivery model.   We service clients in Financial Services, Manufacturing, Communications, Media & Entertainment, Healthcare & LifeSciences, Transportation & Logistics, Retail & Consumer Packaged goods, Energy & Utilities, and to Governments around the world.   A2Z SourcE (then,AptsourcE) was formed in October 2007 after the revised affiliation of the Bangalore-based IT consulting company, , besides an onsite presence at key locations in India, the company headquartered in India has an extensive offshore infrastructure for Applications, BPO, and Infrastructure services.",verified_cb,False,0.0,False,,Commercial A,0.0,False
371860,CyberPeace Institute,"CyberPeace Institute is an independent and neutral nongovernmental organization. CyberPeace Institute is an independent and neutral nongovernmental organization whose mission is to ensure the rights of people to security, dignity, and equity in cyberspace.",verified_cb,False,0.0,False,,Commercial A,0.0,False
427883,Virtual Dynamic Labs,"Virtual Dynamic Labs is an Open Metaverse cloud service provider. Virtual Dynamic Labs is an Open Metaverse cloud service provider. The business includes 3D game asset hosting, Cloud App streaming, and Metaverse Cloud App developer tool.",verified_cb,False,0.0,False,,Commercial A,0.0,False
600402,New Smart Egypt Integrated Solutions,"New Smart Egypt Integrated Solutions is an IT company that offers network infrastructure, ERP, and VOIP services. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
245614,Black Diamond Equipment Rental,Black Diamond Equipment Rental specializes in commercial and industrial equipment supply and services. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
646222,Bellefield,Bellefield is a commercial real estate agency that provides property design and renovation services. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
190209,Membit,"Membit operates globally specialising in Providing Smart AI based Chatbots & Voicebot Established in 2016 amalgamating the exceptional software development pedigree of Irox, the vision of our CEO Ruthie Margalit and the demand for intelligent Chatbots, Membit is now leading the way in delivering exceptional Conversational AI solutions via our partners and resellers.   Today, Membit operates globally specializing in Providing Third Generation Smart AI based Chatbots & Voicebots: Membit is the Conversational AI Company  Membit focuses on partner enablement and prides itself on quality and vision. Since our inception our solutions have been deployed in many vertical industries. As a result, the Membit solutions today are now regarded as the Conversational AI experts and have become the authority on driving value through our entire partner community.",verified_cb,True,0.2,False,,Commercial A,1.0,False
481391,Kaiwang Data,Kaiwang Data is a one-stop shop for data solutions. Kaiwang Data is a one-stop shop for data solutions. It focuses on offering complete data labeling solutions for automakers and businesses involved in autonomous driving.,verified_cb,False,0.0,False,,Commercial A,0.0,False
1597436,MIA data,MIA data is an analytics technology company specializing in artificial intelligence and machine learning applied to the digitalization of business procurement processes.,verified_cb,False,0.9,True,,Commercial A,1.0,False
559621,Illinois Pump,"Illinois Pump offers services and sales for pumps, motors, and related controls, including a 24-hour emergency service. Illinois Pump provides services and sales for pumps, motors, and related controls. The company offers a 24-hour emergency service, ensuring that customers can get assistance whenever they need it. The company's main focus is on the manufacturing industry, providing solutions for various machinery and equipment. Illinois Pump is committed to responding quickly and efficiently to customer needs, ensuring that their operations run smoothly and without interruption.",verified_cb,False,0.0,False,,Commercial A,0.0,False
244859,Pathfine,Pathfine is an IT company that offers ASP services for small and medium-sized enterprises and software sales and development services. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
94197,QED Naval,"QED Naval is a naval architecture consultancy that is focused on the development of the marine renewable energy industry. QED Naval is a naval architecture consultancy that is focused on the development of the marine renewable energy industry and the vessel requirements for deployment of offshore wind, wave and tidal devices.  QED Naval alongside its collaborations also support the development of port and near shore infrastructure required to deploy marine renewables such as quays, breakwaters and pontoons.",verified_cb,False,0.0,False,,Commercial A,0.0,False
417205,Uaguria,"Uaguria Software is an IT firm that provides digital business automation, web development, e-commerce, IoT, and cyber security services. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
192811,Tesorion.nl,"Tesorion offers cyber security solutions to companies securing their industrial, official, cloud, mobile, & IoT data. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
446849,Ivory,Ivory is a trust-tech platform supporting community engagement and open dialogue to benefit companies. Ivory is a trust-tech platform supporting community engagement and open dialogue to benefit companies. The company was founded in 2021 and is based in Singapore.,verified_cb,False,0.0,False,,Commercial A,0.0,False
228336,Bytesize,"Bytesize aims to render web design, market research, SEO, e-commerce, information monitors, housing system and software development. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
462640,Tangle.io,"Tangle offers reusable components, drag and drop capabilities without requiring any code, secure architecture, and full code extensibility. Tangle is an intuitive open source platform that offers reusable components, drag and drop capabilities without requiring any code, secure architecture, and full code extensibility, enabling businesses to create corporate apps in a matter of hours.",verified_cb,False,0.0,False,,Commercial A,0.0,False
511188,Geco,"Geco specializes in security systems, passenger information displays, and digital signage services. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
521650,DataExperts,DataExperts is a software development and data science agency that offers web development and data science services. nan,verified_cb,False,0.1,True,,Commercial A,0.0,False
346129,Impower Platform,"Impower helps female professionals nurture behaviors that promote career growth through its mobile app. At Impower, we are advancing rising female professionals to own the female future. We harness the power of psychology, leadership development, and technology to help women transform for career success by nurturing career-boosting behavioral changes and skills with the ease and convenience of a mobile app.",verified_cb,False,0.0,False,,Commercial A,0.0,False
353083,Silja Luoma,"Silja Luoma is a provider of digital marketing services. Silja Luoma designs and implements complete digital marketing strategies. They offer cross-channel marketing strategy, social media marketing, search engine marketing, search engine optimization, and marketing automation services.",verified_cb,False,0.0,False,,Commercial A,0.0,False
629446,WIZniche,"WIZniche offers a Business Service Management System for small businesses, integrating scheduling and dispatching to streamline operations. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
89428,Association of Cloud and Mobile Computing Professionals (ACMCP),"The Association of Cloud and Mobile Computing Professionals (ACMCP) is a non-profit making professional organization founded in 2014. The Association of Cloud and Mobile Computing Professionals (ACMCP) is a non-profit making professional organization founded in 2014. Members of ACMCP come from a wide spectrum of professions including experts in areas including but not limited to consultancy, investment, sales and marketing, innovative design, internet-related professional services and mobile application developers.  - Dedicated to bring up the awareness of Cloud and Mobile Computing, and promote its adoption, knowledge sharing among members, universities and companies. - Facilitate the communication and collaboration among the interested international parties in Cloud and Mobile Computing related areas. - Encourage information technology adoption in local businesses and communities.",verified_cb,False,0.0,False,,Commercial A,0.0,False
41852,Workrede,"Enable people, purpose, and process with every communication Workrede is a global leader in mobile workforce productivity and engagement. We enable digital efficiencies that strengthen human participation and cooperation. Innovation is driven by decades of hands-on experience and deep industry learnings that instill trust in all customers, partner, and user relationships. We are committed to growing and transforming connectivity for the individuals, organizations, and communities we serve. We drive business transformation through intelligence and human participation.",verified_cb,True,0.2,False,,Commercial A,0.0,False
386334,City Gate Construction,"City Gate Construction specializes in property construction, maintenance, refurbishment, timber preservation, and steel fabrication. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
169163,MILIZE,"MILIZE is the development and operation of a web platform that integrates financial engineering, AI research, development, and operation. MILIZE is a development and operation of a web platform that integrates financial engineering, AI research, development, and operation.",verified_cb,True,0.2,False,,Commercial A,1.0,False
646274,Southwest Aerospace Technologies,Southwest Aerospace Technologies is a certified FAA/EASA repair station for aircraft services. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
38411,Zaptap,"Zaptap allows consumers to get access to high-quality product information when shopping in retail stores. Zaptap allows consumers to get access to high-quality product information when shopping in retail stores. More specifically, smartphone owners can access information on retail products just by tapping their phones on Zaptap tags that are placed either on store shelves or the products themselves.",verified_cb,False,0.0,False,,Commercial A,0.0,False
536638,DefineDigitals,"DefineDigitals provides website design, mobile app development, and IT consulting services. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
284744,AdamLouis,"AdamLouis offers website design, web development, business email accounts, FB WiFi devices and web hosting services. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
261097,Fitsyn CRM,"White-label SaaS platform servicing the debt settlement and personal loan industries. Fitsyn is a robust white-label Debt CRM and Loan Marketplace that provides your customers with real-time results while putting your business at the forefront.  Our innovative software empowers your team to shop loan options, and in the event of a decline, pivot to pitch alternative solutions. Through a seamless and compliant online application process, Fitsyn's offer wall provides your customers with the loan options available to them so they can make a decision and enroll in a single phone call. Plus, our custom offer tiles allow you to position your offers at the top of the results page, showcasing your brand's alternative solutions.",verified_cb,False,0.0,False,,Commercial A,0.0,False
425610,Positiva,"Positiva is an IT firm that offers web design, optimization, application development, and digital communication services. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
347922,National Council for Special Education,National Council for Special Education improves the delivery of education services to persons with special needs arising from disabilities. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
639662,Ratnagiri Refinery & Petrochemicals,"Ratnagiri Refinery & Petrochemicals is a manufacturer and supplier of chemicals, petrochemicals, and oil refinery products. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
193527,Sersys Informatica,"Sersys Informatica is a company that offers web positioning, computer services, hardware technicians, software technicians. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
495614,All States Estimating,All States Estimating provides roof and metal wall cladding estimation services for domestic and commercial projects. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
518702,English Made Easy,English Made Easy is a language learning center that offers English learning classes for children and companies. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
462122,ITI Solutions,"ITI Solutions develops engineering, cybersecurity, information technology, and training services for military and governmental institutions. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
80448,YogaMe,"YogaMe is a revolutionary, award winning mobile tool for stress relief and yoga. YogaMe is a revolutionary mobile tool for short yoga and mindfulness exercises. YogaMe is an online exercise program with advanced, gamified features, changing the idea of workplace wellbeing. Video-based exercises effectively reduce stress and muscle tension and add energy in 5 minutes. 82% of users report better neck and shoulders.  User gets a uniquely tailored program where he can level up in a motivating way. YogaMe is ideal for small breaks during the workday, requiring no yoga gear or experience. YogaMe is sold directly to workplaces and business travel.",verified_cb,False,0.0,False,,Commercial A,0.0,False
520059,Emerald Steel Processing,"Emerald Steel Processing is a steel processing company that offers annealing, coil coatings, heading, and storage services. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
386787,US Medical IT,"US Medical IT offers IT support and managed IT services. US Medical IT  provides secure cloud computing, telemedicine, and regulatory compliance services to the healthcare industry. The healthcare settings allow distribution, better care coordination, and improved community health and well-being.",verified_cb,False,0.0,False,,Commercial A,0.0,False
481456,Telematiques,"Telematiques provides telecommunication network design, GIS data collection, geospatial analytics, and mobile mapping solutions. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
308910,Intellectual Assets,"Intelligence Assets helps your company develop an unfair strategic advantage by skillfully evaluating your IP and that of your competitors. Intellectual Assets was formed in order to leverage our unique background. In addition, they have evaluated and licensed new technologies offered by Fortune 500 corporations, small public companies, and universities. Intellectual Assets is known for its broad technical reach and can bring the expertise, facilities, and technologies of the world to your challenges. They offered services including portfolio evaluation, technology scouting, licensing strategy, patent tracking, and university and federal lab liaison.",verified_cb,False,0.0,False,,Commercial A,0.0,False
538385,Mentor Labs,Mentor Labs is a technology-driven firm that offers skill management consulting and web-based training services. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
263651,Pro Material Solutions,"Pro Material Solutions is a provider of digital design tools for designers, architects, contractors, and manufacturers. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
484770,TECH Directional Services,TECH Directional Services is a directional drilling company that provides drilling services for the mining and tunneling industries. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
487112,Ripellino Arkitekter,Ripellino Arkitekter is an architecture firm that offers residential architecture interior design and planning services. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
421585,Private FLITE Charters,Private FLITE Charters is a consulting firm that helps clients book private jet charter flights for both individuals and corporations. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
1590938,Castle Global,"Castle Global is a deep learning company founded by two stanford CS graduate students focused on visual intelligence problems. Their flagship product is a hive, a full stack deep learning platform that is composed of data labeling, custom model building, and complete enterprise SaaS solutions.",verified_cb,False,0.9,True,,Commercial A,1.0,False
514794,International Development Exchange,International Development Exchange is a money transfer company that provides anti-money laundering program and money transfer services. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
598690,Botai Biotechnology,"Botai Biotechnology is a company that offers complete bioengineering solutions. Botai Biotechnology is a company that offers complete bioengineering solutions. Botai Biotechnology specializes in the research and development of organic hazardous waste biodegradation harmless treatment technology. The company is dedicated to achieving source reduction and harmless treatment of paint spraying hazardous waste paint residue, hazardous waste water, and hazardous waste gas VOCs through efficient and environmentally friendly biodegradation methods.",verified_cb,False,0.0,False,,Commercial A,0.0,False
520188,Geomeletitiki Consulting Engineers,Geomeletitiki Consulting Engineers is a technical consulting company that offers topography and urban planning services. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
506061,DEV Software,DEV Software specializes in the development and customization of mobile solutions for the company. nan,verified_cb,False,0.0,False,,Commercial A,0.0,False
463467,Avon Partitioning Solutions,"Avon Partitioning Solutions is a contracting company that offers office interiors, demountable offices, and glass wall partition services. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
101071,M-Power IT Solutions,"We are one of the leading Information Technology companies, providing Software and Web Development services across the Globe. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
403574,BGFRM Technology,BGFRM is a developer of 3D visual inspection equipment based on AI distributed edge computing. BGFRM Technology is a machine vision solution company that uses 3D and artificial intelligence (AI). The business develops and sells 3D and AI machine vision inspection systems that combine edge computing with 3D imaging technology to give customers standardized 3D and AI machine vision solutions.,verified_cb,True,0.30000000000000004,True,,Commercial A,1.0,False
478655,ViolinSchool,"ViolinSchool is a learning center that offers courses, videos, training, a music library, resources, and practice tools to play the violin. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
557944,Life Teck Research Centre,"Life Teck Research Centre is a biotechnology company that provides training, research work, and publication assistance on research papers. nan",verified_cb,False,0.0,False,,Commercial A,0.0,False
1324416,JiuTai Advanced Materials Technology,"Manufacturer of coal-based chemical products, created to develop polyester new materials and fine chemical projects. The company's chemical are produced by relying on abundant coal resources, water resource supporting capacity, transportation and power infrastructure, enabling customers in the chemical industry to access products.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1421410,New England Ketamine,"Operator of a healthcare clinic focused on the safety, education and treatment of people suffering from mental health and chronic pain conditions. The company's clinic specializes in utilizing ketamine infusion therapy offering consultation, diagnosis and treatment of conditions including depression, anxiety, PTSD, OCD, migraines and chronic pain, helping clients get back to purposeful living.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1327240,ISO Group (Netherlands),"Supplier of industrial machinery and equipment intended for horticulture businesses. The company develops products for labour-intensive tasks in horticulture and offers equipment including plug planting machine, cutting planter, bulb planting system, transplanter, sorter, thereby providing agricultural businesses with effective machines fitted with robotics that take up less space, are scalable and have lower maintenance costs.",verified_pb,False,0.0,False,True,Commercial B,0.0,False
1462219,Dimension Energy Services,"Provider of in-plant maintenance services to the petrochemical and refining markets throughout the Gulf Coast. . The company offers a suite of integrated engineering, procurement and construction (EPC) and facility maintenance services including daily maintenance and turnaround services as well as welding, bolting, pipe fitting, fabrication and quality control services, ensuring clients meet and maintain federal and state compliance regulations.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1336842,AyMakan,"Provider of supply chain management services intended to serve e-commerce industries in Riyadh, Saudi Arabia. The company's services include logistics support for importing products from international markets, stocking products, and shipping them, enabling clients to access worldwide shipping at competitive prices.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1297509,Alumed,"Manufacturer of medical equipment intended for the medical and paramedical sectors. The company's products include veterinary equipment, emergency equipment, surgical devices, mobility assistance equipment, hospital and diagnosis equipment, and dental equipment.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1318068,GPS Alliance Holdings,"Operator of an investment holding company in Singapore. The company's holdings include companies engaged in real estate agency services, corporate leasing services, investment sales, en-bloc sales, Singapore and international project sales, advisory services and home furnishing.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1294695,Etulipa,"Developer of color displays designed to reflect sunlight, just like paper, with environmental benefits. The company's displays focus on commercializing the reflective digital outdoor screen based on electrowetting display technology for mobile applications, enabling businesses to get no light pollution and very low power consumption.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1478879,Sumner Bank & Trust,"Sumner Bank & Trust is a bank holding provides banking and financial services. The company offers personal banking, business banking, personal mortgage and various other services such as card services and online banking.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1437367,M Thirty Nine,"Operator of a film studio based in Jatujak,Thailand. The company offers film production, runs film promotion and distribution of domestic and international films.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1301845,Love It magazines,"Publisher of woman's magazine. The company publishes magazines for women combining real-life stories with those on celebrities, fashion, beauty and sex.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1391101,CannaCare,"Manufacturer of cannabidiol (CBD) based products intended to make the active ingredient in the hemp plant available to everyone. The company's pharmacy-exclusive product line includes muscle gel, slim shakes, bath balls, and shower tabs along with extra food supplements and cosmetics, enabling users with quality CBD products at reasonable prices.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1515276,Slick Chicks,"Manufacturer of panties created to avert bacterial buildup, odor, and infections. The company's hipster, tanga, and bikini brief panties are made up of cotton lining, nylon, and spandex fabric that helps in multi-directional stretch for workouts and have a hook and eye fastener system for easy changing of panties, enabling women to tackle daily life challenges.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1385618,FirstMark Horizon Acquisition,Operator of a blank check company intended to drive long-term value creation by supporting the next generation of public companies.,verified_pb,False,0.0,False,False,Commercial B,0.0,False
1379668,WayZim,"Wayz Intelligent Manufacturing Technology Co Ltd is engaged in the research and development, design, manufacturing and sales of intelligent logistics sorting systems.",verified_pb,False,0.0,False,False,Commercial B,1.0,False
1507114,Bassari Resources,Bassari Resources Ltd is an Australia based company engages in the provision of mining and exploration. The company focuses on the development of Makabingui gold project located within the Sambarabougou permit. It is focused on discovering and developing gold resources in the Birimian Gold Belt in southeastern Senegal.,verified_pb,False,0.0,False,False,Commercial B,0.0,False
1400215,WB Cleaners,"Provider of cleaning services based in Winston-Salem, North Carolina. The company specializes in residential and commercial cleaning services and its offerings include moving clean, spring clean, holiday clean and waste removal services.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1365533,Siam Kubota,"Manufacturer of farm machinery intended for agricultural use. The company's product range includes tractors, combine harvesters, mini-excavators, drones, rice transplanters, diesel engines and power tillers.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1404310,Livecare (Utah),"Livecare Inc is a chronic care service and technology provider of diabetes epidemic solutions in the Gulf Cooperation Council countries. Through visibility into daily health status, proactive real-time communication, personalized support, and programs designed, the company engages diabetics in their overall wellness.",verified_pb,False,0.0,False,False,Commercial B,0.0,True
1287993,Al Bawaba,"Operator of an independent news network intended to produce and distribute news content across the Middle East and North Africa region. The company's network through on-the-ground sources, licensed content providers, and an expert team of in-house editors offers local news and insights from across the political spectrum, free from influence and censorship, and covers regional and global events across news, business, technology, entertainment, sports and lifestyle in both English and Arabic, enabling people to stay updated on topics often overlooked by local and international media.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1364634,Doorastha Analytics,"Operator of a solar power grid-monitoring platform intended to measure and monitor solar micro and mini-grids. The company's platform allows for remote monitoring, performance analysis, and optimization of these grids, enabling clients to improve efficiency, identify issues, maximize revenue, and deliver reliable clean energy to remote areas.",verified_pb,False,0.0,False,True,Commercial B,1.0,False
1434016,Bantam Networks,"Provider of online contact management and social customer relationship management services. The company offers an online service for business teams to collaborate in a workspace and fuse communications, content, applications, and data while building relationships on the Web. It offers Bantam Live, an online service that is integrated to social networks and allows business teams to search, monitor, and connect with people on the Web for business development, sales, and marketing purposes.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1417919,Arpem Networks,"Provider of insurance comparison services focused on car, motorcycle and van insurance. The company's product allows customers to calculate prices from different insurers by filling out a single form with questions related to the vehicle and the driver, along with recommendations regarding the type of insurance to apply for, enabling customers to receive a variety to choose from and generate more savings.",verified_pb,False,0.0,False,False,Commercial B,1.0,False
1330488,Opertis,"Manufacturer of electronic locking systems intended for tailor-made solutions for property. The company offers to develop and sell software and hardware-based systems for access control, time recording, and integrated security systems.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1524389,WaveClear Vascular,"Developer of ultrasonic therapeutic devices designed to combat vascular diseases. The company's devices utilize the piezoelectric effect to generate ultrasonic energy in wires to clear partial and total occlusions of the peripheral vasculature, enabling physicians to safely disintegrate blood clots in a single-session treatment without damaging the blood vessel.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1312708,Aloft Ontario-Rancho Cucamonga,"Operator of hotels based in Rancho Cucamonga, California The company offers guest rooms, meeting rooms and leisure facilities.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
20074,Zeal (Business/Productivity Software),"Developer of an enterprise contract automation platform intended to help sales teams manage custom routine agreements independently and efficiently. The company's platform uses artificial intelligence and machine learning to automate work, keep stakeholders accountable, provide valuable insight, and give actionable meaning to the data within their contract repositories, enabling companies to enhance compliance and accelerate sales.",verified_pb,True,0.1,True,,Commercial B,1.0,False
1282483,EatDrink Websites,Provider of an application for obtaining discounts on food and drinks. The company provides a mobile application and website that offers an online coupon service that enables consumers to obtain discounts on food and drinks and restaurants.,verified_pb,False,0.0,False,False,Commercial B,0.0,False
1527036,MX Locker,"Operator of an online marketplace intended to provide bike parts and accessories. The company's platform provides a variety of products, including riding gear, bike parts, helmets, goggles, and dirt bikes, enabling motorbike enthusiasts to customize their transport.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1367818,Velentium Medical,"Manufacturer of therapeutic and diagnostic medical devices serving healthcare technology companies. The company specializes in cybersecurity, device development, test systems, and medical device manufacturing and offers expertise in software, usability, cybersecurity, electrical, and mechanical development for medical equipment, thereby enabling clients to transform their IP into a safe and secure product that will change lives for a better world.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1305918,IDDAS,"Provider of transition mentoring and career advisory services. The company offers training, mentoring and executive coaching services to senior executives of FTSE, unlisted companies and partners of professional firms.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
1480407,Total Carbide,"Manufacturer of sintered tungsten carbide components catering to the oil and gas, paper, packaging, and precision engineering industries. The company offers wear parts, special inserts, cutting discs, knives, die parts, die blanks, and flow control components, designed to enhance durability, resist corrosion, and improve operational efficiency in demanding environments.",verified_pb,False,0.0,False,False,Commercial B,0.0,False
